mean_x,mean_y,mean_z,magnitude_mean,std_x,std_y,std_z,magnitude_std,rms_x,rms_y,rms_z,magnitude_rms,min_x,min_y,min_z,magnitude_min,max_x,max_y,max_z,magnitude_max,median_x,median_y,median_z,magnitude_median,mad_x,mad_y,mad_z,magnitude_mad,corr_xy,corr_yz,corr_xz,subject,class
-0.38628448326000026,8.558811964400002,-2.393511041999999,9.91281760397391,3.7149326710582717,6.021707729792807,2.8114977882489334,6.231663401480871,3.73496190777143,10.46490450147554,3.692345449914535,11.708867648026908,-6.251556400000001,-0.22904968,-6.9104614,3.1069462006095137,20.431824,41.82748400000001,7.1387177,46.561038803167285,-0.207389835,7.6143418,-2.1998672,8.848895688925273,1.9870316628615996,3.3350154870560016,2.1417827093600006,3.1564423603870626,0.7980375898473204,-0.00021209261285399858,0.051671397562852654,2,WALKING
0.53912078946,9.308389284,-0.24251342793999991,10.988629630297673,2.496722222091161,5.244545164223704,4.489257446396666,4.487527398566297,2.55426566353459,10.684164218228224,4.49580306316448,11.86962018367644,-5.815811,-6.2648470000000005,-15.613388,2.8584818068332165,6.5119324,27.783096,11.268707,27.820829099174162,0.46537780000000006,8.9634855,-0.09416962,10.515346690802517,1.90113982774,3.706001450080001,3.1129262765304,3.2880158086289826,-0.02975219618355862,0.24752093013102736,0.3880971588418199,2,WALKING
0.3679840080000001,9.484555021200002,-0.7226455800000002,10.786006448017977,2.350609070274988,4.536662295498741,4.416957743155742,4.460118967853268,2.3792383721272623,10.513709561024122,4.475682332239075,11.671786337321716,-3.3138733,0.58976746,-9.556061,1.3089411566163525,7.6946716,19.391418,12.645386,20.99386112516507,0.144554135,8.8569415,-0.33837891,10.0588382461765,1.8186671267199994,3.8093460204960006,3.5300598824,3.6322600775434815,0.0946394385946647,0.3312702611081282,0.4077939237650953,2,WALKING
0.36214173365999996,9.307048672000002,-0.7172344895400002,10.93766922131858,3.5556353261558056,5.910463485926433,4.3765944812505,5.862151429349994,3.5740298275007967,11.025186329556822,4.434975148329247,12.409569991567396,-7.956222500000001,-2.364685,-15.393112,2.783069338316869,13.210907,24.373764,11.0316925,29.57850167934036,0.0691375715,8.538513000000002,-0.31802368000000003,9.133473278308164,2.6411173350328,4.844620381759999,3.3012896972048016,4.584171054013655,0.03340780831204647,0.07322243753742594,0.3082133487825626,2,WALKING
0.30803343620000007,9.2968978938,-0.55179628348,11.539018206456523,3.610556677525791,6.114177109015007,5.436193479366665,5.801225198371894,3.623672739009864,11.127240096634294,5.464126525216175,12.915229574853104,-5.451889,-3.688675,-14.749084,3.2438088736906883,13.981842000000002,25.283554,11.505737,28.88673359481534,0.26786041,8.418800000000001,-0.007972716999999999,10.443113272969697,2.6789672874000003,5.0559341977039995,4.063158028676801,4.569893338425446,0.16834336730615035,0.20878105697430085,0.36051965662579394,2,WALKING
0.0720605476999999,8.777450908799999,-0.6874523975199999,10.683947250722381,3.0012092175730536,5.262979745375013,5.184739087200617,5.192536094413356,3.0020741979805035,10.234383237724762,5.2301156967319455,11.878937660750802,-7.879608,-4.373412999999998,-14.037994,1.2743589715548371,8.195053,19.582962,14.608626999999998,25.18497572874816,-0.0290222165,8.263176000000001,-0.119308475,10.130346070056497,2.2341898580240005,4.325250587551999,3.8967447569824,4.1044856015222475,-0.16164974792789982,0.13279182760818772,0.5109093587563012,2,WALKING
0.26158599586000003,8.9691305336,-0.6891760171199999,10.975914413931198,3.265069677367329,5.4222112783620595,5.222220359226621,5.2773702493001124,3.275531595221402,10.480728871407395,5.26749931778775,12.178724644647344,-7.939468400000001,-5.328705,-14.775406,1.4282363061289076,6.6029205,21.215805,15.298157000000002,25.72043951131889,0.5180511449999999,8.43676,-0.32281495000000004,10.373208887559274,2.5597004415056004,4.306245967743999,3.7495651449343996,4.233550988765658,-0.2589239263844454,0.0997099473288064,0.4591904254949118,2,WALKING
0.15174072146000003,9.0092578204,-0.8298596275399999,11.14483592883887,3.319667234622677,5.194795655087698,5.605443798711374,5.20558771599597,3.323133430239685,10.399645588795638,5.666539259718635,12.300630526508215,-7.0440369999999985,-2.0366821,-15.180038,3.439687738080121,6.835159299999999,20.514313,15.039581,24.0905562444922,0.036819458,8.867706,-0.7417984000000001,10.153249306129045,2.6173907278568005,4.2402758596000005,4.259311932361601,4.142304255519729,-0.0861099382222646,0.21483214817699497,0.4808711118318901,2,WALKING
0.07282714320000008,9.0949704348,-0.7297811686,10.606894255496739,2.88065955997867,5.042521401638065,4.359880288955854,4.846023475998284,2.881579999459182,10.399303308196371,4.4205357919678665,11.661481435787486,-6.251556400000001,-0.68395996,-10.487396,1.4777395770055466,7.8119809999999985,19.511139,8.740433,22.680403267610693,-0.242111208,8.332611499999999,-0.42456817500000005,9.610327649987603,2.237727896384,4.2276180799839995,3.480258446144,3.8795308076864012,0.040713621833026056,0.10337347108564193,0.33179307878754566,2,WALKING
0.20718964224000008,9.084100624,-0.78848692974,11.45329164325003,3.41573649481143,5.851452559237807,5.755123136725115,5.570980976605888,3.4220145163102704,10.805571766453077,5.808885775881597,12.736314950057006,-7.527664,-4.768463,-16.791335999999998,2.6888293848904103,7.9747925,22.503891,13.124222,27.24458897952438,0.064353941,8.861725,-1.18951415,11.090996014317653,2.6005968650496003,4.860313780959998,4.251622757070402,4.322754366533015,-0.09532448567800803,0.15675557738101745,0.38483477682781075,2,WALKING
